date,TempInSitu,mV,pH
2020-03-03T10:43:00Z,22.57,-87.88,8.04
2020-03-03T10:43:00Z,22.6,-87.38,8.03
2020-03-03T10:43:00Z,22.6,-86.92,8.02
2020-03-03T10:43:00Z,22.6,-86.6,8.02
2020-03-03T10:43:00Z,22.6,-86.28,8.01
2020-03-03T10:43:00Z,22.6,-86.03,8.01
2020-03-03T10:43:00Z,22.6,-85.72,8
2020-03-03T10:43:00Z,22.6,-85.57,8
2020-03-03T10:43:00Z,22.6,-85.36,8
2020-03-03T10:43:00Z,22.6,-85.19,7.99
2020-03-03T10:43:00Z,22.6,-85.03,7.99
2020-03-03T10:43:00Z,22.6,-84.91,7.99
2020-03-03T10:44:00Z,22.6,-84.67,7.98
2020-03-03T10:44:00Z,22.6,-84.53,7.98
2020-03-03T10:44:00Z,22.6,-84.52,7.98
2020-03-03T10:44:00Z,22.6,-84.47,7.98
2020-03-03T10:44:00Z,22.6,-84.3,7.98
2020-03-03T10:44:00Z,22.6,-84.25,7.98
2020-03-03T10:44:00Z,22.6,-84.22,7.98
2020-03-03T10:44:00Z,22.6,-84.19,7.97
2020-03-03T10:44:00Z,22.6,-84.13,7.97
2020-03-03T10:44:00Z,22.6,-84.11,7.97
2020-03-03T10:44:00Z,22.6,-84.08,7.97
2020-03-03T10:44:00Z,22.6,-84.05,7.97
2020-03-03T10:45:00Z,22.6,-84.03,7.97
2020-03-03T10:45:00Z,22.6,-84.05,7.97
2020-03-03T10:45:00Z,22.6,-83.99,7.97
2020-03-03T10:45:00Z,22.6,-83.97,7.97
2020-03-03T10:45:00Z,22.6,-83.92,7.97
2020-03-03T10:45:00Z,22.6,-83.96,7.97
2020-03-03T10:45:00Z,22.6,-83.92,7.97
2020-03-03T10:45:00Z,22.62,-83.91,7.97
2020-03-03T10:45:00Z,22.62,-83.88,7.97
2020-03-03T10:45:00Z,22.62,-83.85,7.97
2020-03-03T10:45:00Z,22.62,-83.8,7.97
2020-03-03T10:45:00Z,22.64,-83.72,7.97
2020-03-03T10:46:00Z,22.64,-80.3,7.91
2020-03-03T10:46:00Z,22.64,-83.6,7.96
2020-03-03T10:46:00Z,22.64,-83.75,7.97
2020-03-03T10:46:00Z,22.67,-84.25,7.98
2020-03-03T10:46:00Z,22.67,-83.75,7.97
2020-03-03T10:46:00Z,22.67,-83.74,7.97
2020-03-03T10:46:00Z,22.69,-83.63,7.96
2020-03-03T10:46:00Z,22.69,-83.69,7.97
2020-03-03T10:46:00Z,22.69,-83.71,7.97
2020-03-03T10:46:00Z,22.72,-83.67,7.97
2020-03-03T10:46:00Z,22.72,-83.67,7.97
2020-03-03T10:46:00Z,22.72,-83.66,7.97
2020-03-03T10:47:00Z,22.74,-83.64,7.96
2020-03-03T10:47:00Z,22.74,-83.64,7.96
2020-03-03T10:47:00Z,22.74,-83.63,7.96
2020-03-03T10:47:00Z,22.76,-83.63,7.96
2020-03-03T10:47:00Z,22.76,-83.63,7.96
2020-03-03T10:47:00Z,22.76,-83.63,7.96
2020-03-03T10:47:00Z,22.79,-83.61,7.96
2020-03-03T10:47:00Z,22.79,-83.61,7.96
2020-03-03T10:47:00Z,22.79,-83.55,7.96
2020-03-03T10:47:00Z,22.81,-83.57,7.96
2020-03-03T10:47:00Z,22.81,-83.57,7.96
2020-03-03T10:47:00Z,22.81,-83.57,7.96
2020-03-03T10:48:00Z,22.81,-83.57,7.96
2020-03-03T10:48:00Z,22.84,-83.57,7.96
2020-03-03T10:48:00Z,22.84,-83.55,7.96
2020-03-03T10:48:00Z,22.84,-83.55,7.96
2020-03-03T10:48:00Z,22.84,-83.53,7.96
2020-03-03T10:48:00Z,22.84,-83.53,7.96
2020-03-03T10:48:00Z,22.86,-83.53,7.96
2020-03-03T10:48:00Z,22.86,-83.55,7.96
2020-03-03T10:48:00Z,22.86,-83.55,7.96
2020-03-03T10:48:00Z,22.86,-83.55,7.96
2020-03-03T10:48:00Z,22.86,-83.55,7.96
2020-03-03T10:48:00Z,22.88,-83.55,7.96
2020-03-03T10:49:00Z,22.88,-83.53,7.96
2020-03-03T10:49:00Z,22.88,-83.53,7.96
2020-03-03T10:49:00Z,22.88,-83.55,7.96
2020-03-03T10:49:00Z,22.88,-83.53,7.96
2020-03-03T10:49:00Z,22.91,-83.53,7.96
2020-03-03T10:49:00Z,22.91,-83.53,7.96
2020-03-03T10:49:00Z,22.91,-83.55,7.96
2020-03-03T10:49:00Z,22.91,-83.55,7.96
2020-03-03T10:49:00Z,22.91,-83.55,7.96
2020-03-03T10:49:00Z,22.91,-83.53,7.96
2020-03-03T10:49:00Z,22.91,-83.53,7.96
2020-03-03T10:49:00Z,22.93,-83.53,7.96
2020-03-03T10:50:00Z,22.93,-83.53,7.96
2020-03-03T10:50:00Z,22.93,-83.55,7.96
2020-03-03T10:50:00Z,22.93,-83.53,7.96
2020-03-03T10:50:00Z,22.93,-83.55,7.96
2020-03-03T10:50:00Z,22.93,-83.55,7.96
2020-03-03T10:50:00Z,22.93,-83.55,7.96
2020-03-03T10:50:00Z,22.96,-83.55,7.96
2020-03-03T10:50:00Z,22.96,-83.55,7.96
2020-03-03T10:50:00Z,22.96,-83.53,7.96
2020-03-03T10:50:00Z,22.96,-83.55,7.96
2020-03-03T10:50:00Z,22.96,-83.55,7.96
2020-03-03T10:50:00Z,22.96,-83.55,7.96
2020-03-03T10:51:00Z,22.96,-83.55,7.96
2020-03-03T10:51:00Z,22.98,-83.55,7.96
2020-03-03T10:51:00Z,22.98,-83.55,7.96
2020-03-03T10:51:00Z,22.98,-83.55,7.96
2020-03-03T10:51:00Z,22.98,-83.55,7.96
2020-03-03T10:51:00Z,22.98,-83.55,7.96
2020-03-03T10:51:00Z,22.98,-83.55,7.96
2020-03-03T10:51:00Z,22.98,-83.55,7.96
2020-03-03T10:51:00Z,22.98,-83.55,7.96
2020-03-03T10:51:00Z,23,-83.57,7.96
2020-03-03T10:51:00Z,23,-83.55,7.96
2020-03-03T10:51:00Z,23,-83.55,7.96
2020-03-03T10:52:00Z,23,-83.55,7.96
2020-03-03T10:52:00Z,23,-83.53,7.96
2020-03-03T10:52:00Z,23,-83.55,7.96
2020-03-03T10:52:00Z,23,-83.57,7.96
2020-03-03T10:52:00Z,23.03,-83.57,7.96
2020-03-03T10:52:00Z,23.03,-83.57,7.96
2020-03-03T10:52:00Z,23.03,-83.58,7.96
2020-03-03T10:52:00Z,23.03,-83.58,7.96
2020-03-03T10:52:00Z,23.03,-83.58,7.96
2020-03-03T10:52:00Z,23.03,-83.58,7.96
2020-03-03T10:52:00Z,23.03,-83.57,7.96
2020-03-03T10:52:00Z,23.05,-83.58,7.96
2020-03-03T10:53:00Z,23.05,-83.57,7.96
2020-03-03T10:53:00Z,23.05,-83.58,7.96
2020-03-03T10:53:00Z,23.05,-83.58,7.96
2020-03-03T10:53:00Z,23.05,-83.58,7.96
2020-03-03T10:53:00Z,23.05,-83.58,7.96
2020-03-03T10:53:00Z,23.05,-82.82,7.95
2020-03-03T10:53:00Z,23.08,-83.63,7.96
2020-03-03T10:53:00Z,23.08,-83.6,7.96
2020-03-03T10:53:00Z,23.08,-83.6,7.96
2020-03-03T10:53:00Z,23.08,-83.6,7.96
2020-03-03T10:53:00Z,23.08,-83.6,7.96
2020-03-03T10:53:00Z,23.08,-83.6,7.96
2020-03-03T10:54:00Z,23.08,-83.6,7.96
2020-03-03T10:54:00Z,23.08,-83.6,7.96
2020-03-03T10:54:00Z,23.1,-83.6,7.96
2020-03-03T10:54:00Z,23.1,-83.6,7.96
2020-03-03T10:54:00Z,23.1,-83.58,7.96
2020-03-03T10:54:00Z,23.1,-83.58,7.96
2020-03-03T10:54:00Z,23.1,-83.58,7.96
2020-03-03T10:54:00Z,23.1,-83.58,7.96
2020-03-03T10:54:00Z,23.1,-83.58,7.96
2020-03-03T10:54:00Z,23.1,-83.58,7.96
2020-03-03T10:54:00Z,23.1,-83.58,7.96
2020-03-03T10:54:00Z,23.1,-83.58,7.96
2020-03-03T10:55:00Z,23.1,-83.58,7.96
2020-03-03T10:55:00Z,23.12,-83.6,7.96
2020-03-03T10:55:00Z,23.12,-83.6,7.96
2020-03-03T10:55:00Z,23.12,-83.58,7.96
2020-03-03T10:55:00Z,23.12,-83.58,7.96
2020-03-03T10:55:00Z,23.12,-83.58,7.96
2020-03-03T10:55:00Z,23.12,-83.58,7.96
2020-03-03T10:55:00Z,23.12,-83.58,7.96
2020-03-03T10:55:00Z,23.12,-83.58,7.96
2020-03-03T10:55:00Z,23.12,-89.5,8.06
2020-03-03T10:55:00Z,23.12,-83.63,7.96
2020-03-03T10:55:00Z,23.12,-83.61,7.96
2020-03-03T10:56:00Z,23.12,-83.61,7.96
2020-03-03T10:56:00Z,23.12,-83.6,7.96
2020-03-03T10:56:00Z,23.15,-83.61,7.96
2020-03-03T10:56:00Z,23.15,-83.61,7.96
2020-03-03T10:56:00Z,23.15,-83.61,7.96
2020-03-03T10:56:00Z,23.15,-83.61,7.96
2020-03-03T10:56:00Z,23.15,-83.61,7.96
2020-03-03T10:56:00Z,23.15,-85.25,7.99
2020-03-03T10:56:00Z,23.17,-83.61,7.96
2020-03-03T10:56:00Z,23.17,-83.64,7.96
2020-03-03T10:56:00Z,23.17,-83.63,7.96
2020-03-03T10:56:00Z,23.17,-83.63,7.96
2020-03-03T10:57:00Z,23.17,-84.13,7.97
2020-03-03T10:57:00Z,23.17,-83.8,7.97
2020-03-03T10:57:00Z,23.17,-83.72,7.96
2020-03-03T10:57:00Z,23.17,-83.67,7.96
2020-03-03T10:57:00Z,23.2,-83.66,7.96
2020-03-03T10:57:00Z,23.2,-83.69,7.96
2020-03-03T10:57:00Z,23.2,-83.66,7.96
2020-03-03T10:57:00Z,23.2,-83.64,7.96
2020-03-03T10:57:00Z,23.2,-83.63,7.96
2020-03-03T10:57:00Z,23.2,-83.74,7.97
2020-03-03T10:57:00Z,23.2,-83.64,7.96
2020-03-03T10:57:00Z,23.2,-83.63,7.96
2020-03-03T10:58:00Z,23.2,-83.63,7.96
2020-03-03T10:58:00Z,23.2,-83.63,7.96
2020-03-03T10:58:00Z,23.22,-83.63,7.96
2020-03-03T10:58:00Z,23.22,-83.61,7.96
2020-03-03T10:58:00Z,23.22,-83.61,7.96
2020-03-03T10:58:00Z,23.22,-83.61,7.96
2020-03-03T10:58:00Z,23.22,-83.61,7.96
2020-03-03T10:58:00Z,23.22,-83.63,7.96
2020-03-03T10:58:00Z,23.22,-83.61,7.96
2020-03-03T10:58:00Z,23.22,-83.35,7.96
2020-03-03T10:58:00Z,23.22,-82.19,7.94
2020-03-03T10:58:00Z,23.22,-83.67,7.96
2020-03-03T10:59:00Z,23.22,-83.63,7.96
2020-03-03T10:59:00Z,23.22,-83.63,7.96
2020-03-03T10:59:00Z,23.24,-83.63,7.96
2020-03-03T10:59:00Z,23.24,-83.63,7.96
2020-03-03T10:59:00Z,23.24,-83.63,7.96
2020-03-03T10:59:00Z,23.24,-83.63,7.96
2020-03-03T10:59:00Z,23.24,-83.63,7.96
2020-03-03T10:59:00Z,23.24,-83.63,7.96
2020-03-03T10:59:00Z,23.24,-83.63,7.96
2020-03-03T10:59:00Z,23.24,-83.63,7.96
2020-03-03T10:59:00Z,23.27,-83.63,7.96
2020-03-03T10:59:00Z,23.27,-83.63,7.96
2020-03-03T11:00:00Z,23.27,-83.63,7.96
2020-03-03T11:00:00Z,23.27,-83.63,7.96
2020-03-03T11:00:00Z,23.27,-83.63,7.96
2020-03-03T11:00:00Z,23.27,-83.63,7.96
2020-03-03T11:00:00Z,23.27,-83.63,7.96
2020-03-03T11:00:00Z,23.27,-83.63,7.96
2020-03-03T11:00:00Z,23.27,-83.63,7.96
2020-03-03T11:00:00Z,23.27,-83.66,7.96
2020-03-03T11:00:00Z,23.29,-83.64,7.96
2020-03-03T11:00:00Z,23.29,-83.64,7.96
2020-03-03T11:00:00Z,23.29,-83.64,7.96
2020-03-03T11:00:00Z,23.29,-83.64,7.96
2020-03-03T11:01:00Z,23.29,-83.77,7.97
2020-03-03T11:01:00Z,23.29,-83.71,7.96
2020-03-03T11:01:00Z,23.29,-83.66,7.96
2020-03-03T11:01:00Z,23.29,-83.67,7.96
2020-03-03T11:01:00Z,23.29,-83.66,7.96
2020-03-03T11:01:00Z,23.29,-83.67,7.96
2020-03-03T11:01:00Z,23.29,-83.67,7.96
2020-03-03T11:01:00Z,23.29,-83.67,7.96
2020-03-03T11:01:00Z,23.29,-83.74,7.96
2020-03-03T11:01:00Z,23.29,-83.67,7.96
2020-03-03T11:01:00Z,23.29,-83.67,7.96
2020-03-03T11:01:00Z,23.32,-83.67,7.96
2020-03-03T11:02:00Z,23.32,-85.67,8
2020-03-03T11:02:00Z,23.32,-83.72,7.96
2020-03-03T11:02:00Z,23.32,-83.69,7.96
2020-03-03T11:02:00Z,23.32,-83.72,7.96
2020-03-03T11:02:00Z,23.32,-83.71,7.96
2020-03-03T11:02:00Z,23.32,-83.69,7.96
2020-03-03T11:02:00Z,23.32,-83.69,7.96
2020-03-03T11:02:00Z,23.32,-83.69,7.96
2020-03-03T11:02:00Z,23.32,-83.66,7.96
2020-03-03T11:02:00Z,23.32,-83.67,7.96
2020-03-03T11:02:00Z,23.32,-83.71,7.96
2020-03-03T11:02:00Z,23.34,-83.71,7.96
2020-03-03T11:03:00Z,23.34,-83.71,7.96
2020-03-03T11:03:00Z,23.34,-83.71,7.96
2020-03-03T11:03:00Z,23.34,-83.71,7.96
2020-03-03T11:03:00Z,23.34,-83.71,7.96
2020-03-03T11:03:00Z,23.34,-83.71,7.96
2020-03-03T11:03:00Z,23.34,-83.72,7.96
2020-03-03T11:03:00Z,23.34,-83.72,7.96
2020-03-03T11:03:00Z,23.34,-83.71,7.96
2020-03-03T11:03:00Z,23.34,-83.72,7.96
2020-03-03T11:03:00Z,23.34,-83.72,7.96
2020-03-03T11:03:00Z,23.34,-83.72,7.96
2020-03-03T11:03:00Z,23.34,-83.72,7.96
2020-03-03T11:04:00Z,23.34,-83.72,7.96
2020-03-03T11:04:00Z,23.36,-83.71,7.96
2020-03-03T11:04:00Z,23.36,-83.63,7.96
2020-03-03T11:04:00Z,23.36,-83.67,7.96
2020-03-03T11:04:00Z,23.36,-83.69,7.96
2020-03-03T11:04:00Z,23.36,-83.74,7.96
2020-03-03T11:04:00Z,23.36,-83.8,7.97
2020-03-03T11:04:00Z,23.36,-83.77,7.97
2020-03-03T11:04:00Z,23.36,-83.78,7.97
2020-03-03T11:04:00Z,23.36,-83.74,7.96
2020-03-03T11:04:00Z,23.36,-83.74,7.96
2020-03-03T11:04:00Z,23.36,-83.74,7.96
2020-03-03T11:05:00Z,23.36,-83.75,7.96
2020-03-03T11:05:00Z,23.36,-83.75,7.96
2020-03-03T11:05:00Z,23.36,-83.71,7.96
2020-03-03T11:05:00Z,23.36,-83.69,7.96
2020-03-03T11:05:00Z,23.36,-83.67,7.96
2020-03-03T11:05:00Z,23.39,-83.66,7.96
2020-03-03T11:05:00Z,23.39,-83.66,7.96
2020-03-03T11:05:00Z,23.39,-83.64,7.96
2020-03-03T11:05:00Z,23.41,-83.63,7.96
2020-03-03T11:05:00Z,23.41,-83.61,7.96
2020-03-03T11:05:00Z,23.41,-83.6,7.96
2020-03-03T11:05:00Z,23.44,-83.6,7.96
2020-03-03T11:06:00Z,23.44,-83.6,7.96
2020-03-03T11:06:00Z,23.46,-83.57,7.96
2020-03-03T11:06:00Z,23.46,-83.57,7.96
2020-03-03T11:06:00Z,23.46,-83.55,7.96
2020-03-03T11:06:00Z,23.48,-83.53,7.96
2020-03-03T11:06:00Z,23.48,-83.52,7.96
2020-03-03T11:06:00Z,23.51,-83.5,7.96
2020-03-03T11:06:00Z,23.51,-83.5,7.96
2020-03-03T11:06:00Z,23.53,-83.49,7.96
2020-03-03T11:06:00Z,23.53,-83.47,7.96
2020-03-03T11:06:00Z,23.56,-83.46,7.96
2020-03-03T11:06:00Z,23.56,-83.46,7.96
2020-03-03T11:07:00Z,23.58,-83.44,7.96
2020-03-03T11:07:00Z,23.58,-83.44,7.96
2020-03-03T11:07:00Z,23.6,-83.42,7.96
2020-03-03T11:07:00Z,23.6,-83.41,7.96
2020-03-03T11:07:00Z,23.63,-83.41,7.96
2020-03-03T11:07:00Z,23.65,-83.39,7.96
2020-03-03T11:07:00Z,23.65,-83.39,7.96
2020-03-03T11:07:00Z,23.68,-83.38,7.96
2020-03-03T11:07:00Z,23.68,-83.36,7.96
2020-03-03T11:07:00Z,23.7,-83.36,7.96
2020-03-03T11:07:00Z,23.72,-83.35,7.96
2020-03-03T11:07:00Z,23.72,-83.35,7.96
2020-03-03T11:08:00Z,23.75,-83.35,7.96
2020-03-03T11:08:00Z,23.77,-83.33,7.96
2020-03-03T11:08:00Z,23.77,-83.33,7.96
2020-03-03T11:08:00Z,23.8,-83.32,7.96
2020-03-03T11:08:00Z,23.8,-83.32,7.96
2020-03-03T11:08:00Z,23.82,-83.32,7.96
2020-03-03T11:08:00Z,23.85,-83.32,7.96
2020-03-03T11:08:00Z,23.85,-83.28,7.96
2020-03-03T11:08:00Z,23.87,-83.28,7.96
2020-03-03T11:08:00Z,23.87,-83.28,7.96
2020-03-03T11:08:00Z,23.89,-83.27,7.95
2020-03-03T11:08:00Z,23.89,-83.27,7.95
2020-03-03T11:09:00Z,23.92,-83.27,7.95
2020-03-03T11:09:00Z,23.92,-83.25,7.95
2020-03-03T11:09:00Z,23.94,-83.25,7.95
2020-03-03T11:09:00Z,23.94,-83.25,7.95
2020-03-03T11:09:00Z,23.94,-83.24,7.95
2020-03-03T11:09:00Z,23.97,-83.24,7.95
2020-03-03T11:09:00Z,23.97,-83.24,7.95
2020-03-03T11:09:00Z,23.97,-83.22,7.95
2020-03-03T11:09:00Z,23.99,-83.22,7.95
2020-03-03T11:09:00Z,23.99,-83.22,7.95
2020-03-03T11:09:00Z,24.01,-83.21,7.95
2020-03-03T11:09:00Z,24.01,-83.21,7.95
2020-03-03T11:10:00Z,24.01,-83.21,7.95
2020-03-03T11:10:00Z,24.01,-83.19,7.95
2020-03-03T11:10:00Z,24.04,-83.19,7.95
2020-03-03T11:10:00Z,24.04,-83.17,7.95
2020-03-03T11:10:00Z,24.04,-83.16,7.95
2020-03-03T11:10:00Z,24.06,-83.16,7.95
2020-03-03T11:10:00Z,24.06,-83.16,7.95
2020-03-03T11:10:00Z,24.06,-83.16,7.95
2020-03-03T11:10:00Z,24.09,-83.14,7.95
2020-03-03T11:10:00Z,24.09,-83.14,7.95
2020-03-03T11:10:00Z,24.09,-83.14,7.95
2020-03-03T11:10:00Z,24.11,-83.14,7.95
2020-03-03T11:11:00Z,24.11,-83.13,7.95
2020-03-03T11:11:00Z,24.11,-83.13,7.95
2020-03-03T11:11:00Z,24.13,-83.11,7.95
2020-03-03T11:11:00Z,24.13,-83.11,7.95
2020-03-03T11:11:00Z,24.13,-83.11,7.95
2020-03-03T11:11:00Z,24.16,-83.1,7.95
2020-03-03T11:11:00Z,24.16,-83.1,7.95
2020-03-03T11:11:00Z,24.16,-83.1,7.95
2020-03-03T11:11:00Z,24.18,-83.08,7.95
2020-03-03T11:11:00Z,24.18,-83.08,7.95
2020-03-03T11:11:00Z,24.18,-83.08,7.95
2020-03-03T11:11:00Z,24.18,-83.16,7.95
2020-03-03T11:12:00Z,24.21,-83.58,7.96
2020-03-03T11:12:00Z,24.21,-83.25,7.95
2020-03-03T11:12:00Z,24.21,-83.13,7.95
2020-03-03T11:12:00Z,24.23,-83.08,7.95
2020-03-03T11:12:00Z,24.23,-83.08,7.95
2020-03-03T11:12:00Z,24.23,-83.11,7.95
2020-03-03T11:12:00Z,24.23,-83.08,7.95
2020-03-03T11:12:00Z,24.25,-83.07,7.95
2020-03-03T11:12:00Z,24.25,-83.05,7.95
2020-03-03T11:12:00Z,24.25,-83.05,7.95
2020-03-03T11:12:00Z,24.25,-83.03,7.95
2020-03-03T11:12:00Z,24.25,-83.03,7.95
2020-03-03T11:13:00Z,24.28,-83.05,7.95
2020-03-03T11:13:00Z,24.28,-83.03,7.95
2020-03-03T11:13:00Z,24.28,-83.03,7.95
2020-03-03T11:13:00Z,24.28,-83.03,7.95
2020-03-03T11:13:00Z,24.28,-83.02,7.95
2020-03-03T11:13:00Z,24.28,-83.02,7.95
2020-03-03T11:13:00Z,24.3,-83.02,7.95
2020-03-03T11:13:00Z,24.3,-83.02,7.95
2020-03-03T11:13:00Z,24.3,-83.02,7.95
2020-03-03T11:13:00Z,24.3,-83.02,7.95
2020-03-03T11:13:00Z,24.3,-83,7.95
2020-03-03T11:13:00Z,24.3,-83,7.95
2020-03-03T11:14:00Z,24.3,-83,7.95
2020-03-03T11:14:00Z,24.33,-83,7.95
2020-03-03T11:14:00Z,24.33,-83,7.95
2020-03-03T11:14:00Z,24.33,-83,7.95
2020-03-03T11:14:00Z,24.33,-83,7.95
2020-03-03T11:14:00Z,24.33,-82.99,7.95
2020-03-03T11:14:00Z,24.33,-83,7.95
2020-03-03T11:14:00Z,24.33,-82.99,7.95
2020-03-03T11:14:00Z,24.33,-83,7.95
2020-03-03T11:14:00Z,24.35,-82.99,7.95
2020-03-03T11:14:00Z,24.35,-82.99,7.95
2020-03-03T11:14:00Z,24.35,-83,7.95
2020-03-03T11:15:00Z,24.35,-82.99,7.95
2020-03-03T11:15:00Z,24.35,-82.99,7.95
2020-03-03T11:15:00Z,24.35,-83,7.95
2020-03-03T11:15:00Z,24.35,-82.99,7.95
2020-03-03T11:15:00Z,24.35,-83,7.95
2020-03-03T11:15:00Z,24.35,-83,7.95
2020-03-03T11:15:00Z,24.38,-82.99,7.95
2020-03-03T11:15:00Z,24.38,-82.99,7.95
2020-03-03T11:15:00Z,24.38,-82.99,7.95
2020-03-03T11:15:00Z,24.38,-83,7.95
2020-03-03T11:15:00Z,24.38,-83,7.95
2020-03-03T11:15:00Z,24.38,-83,7.95
2020-03-03T11:16:00Z,24.38,-83,7.95
2020-03-03T11:16:00Z,24.38,-82.99,7.95
2020-03-03T11:16:00Z,24.38,-82.99,7.95
2020-03-03T11:16:00Z,24.4,-82.99,7.95
2020-03-03T11:16:00Z,24.4,-83,7.95
2020-03-03T11:16:00Z,24.4,-83,7.95
2020-03-03T11:16:00Z,24.4,-83,7.95
2020-03-03T11:16:00Z,24.4,-82.99,7.95
2020-03-03T11:16:00Z,24.4,-83,7.95
2020-03-03T11:16:00Z,24.4,-83,7.95
2020-03-03T11:16:00Z,24.4,-83,7.95
2020-03-03T11:16:00Z,24.4,-83,7.95
2020-03-03T11:17:00Z,24.4,-83,7.95
2020-03-03T11:17:00Z,24.4,-83,7.95
2020-03-03T11:17:00Z,24.4,-83,7.95
2020-03-03T11:17:00Z,24.4,-83,7.95
2020-03-03T11:17:00Z,24.42,-83,7.95
2020-03-03T11:17:00Z,24.42,-83,7.95
2020-03-03T11:17:00Z,24.42,-83,7.95
2020-03-03T11:17:00Z,24.42,-83,7.95
2020-03-03T11:17:00Z,24.42,-83,7.95
2020-03-03T11:17:00Z,24.42,-83,7.95
2020-03-03T11:17:00Z,24.42,-83,7.95
2020-03-03T11:17:00Z,24.42,-83,7.95
2020-03-03T11:18:00Z,24.42,-83,7.95
2020-03-03T11:18:00Z,24.42,-83,7.95
2020-03-03T11:18:00Z,24.42,-83,7.95
2020-03-03T11:18:00Z,24.42,-83,7.95
2020-03-03T11:18:00Z,24.42,-83,7.95
2020-03-03T11:18:00Z,24.42,-83.02,7.95
2020-03-03T11:18:00Z,24.45,-83.02,7.95
2020-03-03T11:18:00Z,24.45,-83,7.95
2020-03-03T11:18:00Z,24.45,-83.02,7.95
2020-03-03T11:18:00Z,24.45,-83,7.95
2020-03-03T11:18:00Z,24.45,-83,7.95
2020-03-03T11:18:00Z,24.45,-83,7.95
2020-03-03T11:19:00Z,24.45,-83,7.95
2020-03-03T11:19:00Z,24.45,-83,7.95
2020-03-03T11:19:00Z,24.45,-83.02,7.95
2020-03-03T11:19:00Z,24.45,-83,7.95
2020-03-03T11:19:00Z,24.45,-83.02,7.95
2020-03-03T11:19:00Z,24.45,-83.02,7.95
2020-03-03T11:19:00Z,24.45,-83.02,7.95
2020-03-03T11:19:00Z,24.45,-83,7.95
2020-03-03T11:19:00Z,24.45,-83,7.95
2020-03-03T11:19:00Z,24.45,-83.02,7.95
2020-03-03T11:19:00Z,24.45,-83,7.95
2020-03-03T11:19:00Z,24.45,-83,7.95
2020-03-03T11:20:00Z,24.45,-83,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:20:00Z,24.45,-83.03,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:20:00Z,24.45,-83.02,7.95
2020-03-03T11:21:00Z,24.45,-83.02,7.95
2020-03-03T11:21:00Z,24.45,-83.03,7.95
2020-03-03T11:21:00Z,24.45,-83.03,7.95
2020-03-03T11:21:00Z,24.45,-83.02,7.95
2020-03-03T11:21:00Z,24.45,-83.03,7.95
2020-03-03T11:21:00Z,24.45,-83.03,7.95
2020-03-03T11:21:00Z,24.45,-83.03,7.95
2020-03-03T11:21:00Z,24.45,-83.03,7.95
2020-03-03T11:21:00Z,24.45,-83.03,7.95
2020-03-03T11:21:00Z,24.45,-83.03,7.95
2020-03-03T11:21:00Z,24.45,-83.05,7.95
2020-03-03T11:21:00Z,24.45,-83.03,7.95
2020-03-03T11:22:00Z,24.45,-83.03,7.95
2020-03-03T11:22:00Z,24.45,-83.05,7.95
2020-03-03T11:22:00Z,24.47,-83.05,7.95
2020-03-03T11:22:00Z,24.47,-83.05,7.95
2020-03-03T11:22:00Z,24.47,-83.05,7.95
2020-03-03T11:22:00Z,24.47,-83.05,7.95
2020-03-03T11:22:00Z,24.47,-83.07,7.95
2020-03-03T11:22:00Z,24.47,-83.05,7.95
2020-03-03T11:22:00Z,24.47,-83.07,7.95
2020-03-03T11:22:00Z,24.47,-83.07,7.95
2020-03-03T11:22:00Z,24.47,-83.07,7.95
2020-03-03T11:22:00Z,24.47,-83.07,7.95
2020-03-03T11:23:00Z,24.47,-83.08,7.95
2020-03-03T11:23:00Z,24.47,-83.08,7.95
2020-03-03T11:23:00Z,24.47,-83.08,7.95
2020-03-03T11:23:00Z,24.47,-83.08,7.95
2020-03-03T11:23:00Z,24.47,-83.08,7.95
2020-03-03T11:23:00Z,24.47,-83.08,7.95
2020-03-03T11:23:00Z,24.47,-83.08,7.95
2020-03-03T11:23:00Z,24.47,-83.1,7.95
2020-03-03T11:23:00Z,24.47,-83.1,7.95
2020-03-03T11:23:00Z,24.47,-83.1,7.95
2020-03-03T11:23:00Z,24.47,-83.1,7.95
2020-03-03T11:23:00Z,24.47,-83.1,7.95
2020-03-03T11:24:00Z,24.47,-83.11,7.95
2020-03-03T11:24:00Z,24.47,-83.11,7.95
2020-03-03T11:24:00Z,24.47,-83.11,7.95
2020-03-03T11:24:00Z,24.47,-83.11,7.95
2020-03-03T11:24:00Z,24.47,-83.13,7.95
2020-03-03T11:24:00Z,24.47,-83.13,7.95
2020-03-03T11:24:00Z,24.47,-83.13,7.95
2020-03-03T11:24:00Z,24.45,-83.13,7.95
2020-03-03T11:24:00Z,24.45,-83.13,7.95
2020-03-03T11:24:00Z,24.45,-83.13,7.95
2020-03-03T11:24:00Z,24.45,-83.13,7.95
2020-03-03T11:24:00Z,24.45,-83.14,7.95
